Coord;Interestingness
(-8.6, 3.1, 167.8);4.065973E-06
(-9.5, 3.1, 167.6);4.065308E-06
(-9.3, 3.1, 168.6);4.064644E-06
(-9.0, 3.0, 169.5);4.06398E-06
(-8.7, 3.0, 170.5);4.063316E-06
(-8.5, 2.9, 171.4);4.062653E-06
(-8.2, 2.8, 172.4);4.061989E-06
(-7.9, 2.8, 173.4);4.061326E-06
(-7.6, 2.7, 174.3);4.060663E-06
(-7.4, 2.6, 175.3);4.06E-06
(-7.1, 2.6, 176.2);4.059338E-06
(-6.8, 2.5, 177.2);4.058676E-06
(-6.6, 2.4, 178.2);4.058013E-06
(-6.3, 2.4, 179.1);4.057351E-06
(-6.0, 2.3, 180.1);4.05669E-06
(-5.7, 2.2, 181.0);4.056029E-06
(-5.5, 2.2, 182.0);2.703651E-06
(-5.2, 2.1, 183.0);2.703358E-06
(-4.9, 2.0, 183.9);2.703064E-06
(-4.6, 2.0, 184.9);2.70277E-06
(-4.4, 1.9, 185.8);2.702477E-06
(-4.1, 1.8, 186.8);2.702183E-06
(-3.8, 1.8, 187.8);2.70189E-06
(-3.6, 1.7, 188.7);2.701596E-06
(-3.3, 1.6, 189.7);2.701303E-06
(-3.0, 1.5, 190.6);2.701009E-06
(-2.7, 1.5, 191.6);2.700716E-06
(-2.5, 1.4, 192.6);2.700423E-06
(-2.2, 1.3, 193.5);2.70013E-06
(-1.2, 0.9, 179.4);2.699837E-06
(-1.2, 1.0, 178.4);1.349808E-06
(-1.2, 1.1, 177.4);2.699397E-06
(-1.3, 1.3, 176.4);2.699104E-06
(-1.3, 1.4, 175.4);2.698812E-06
(-1.3, 1.5, 174.4);2.698519E-06
(-1.3, 1.6, 173.5);2.698226E-06
(-1.4, 1.7, 172.5);2.697933E-06
(-1.4, 1.8, 171.5);2.697641E-06
(-1.4, 2.0, 170.5);2.697348E-06
(-1.4, 2.1, 169.5);2.697056E-06
(-1.5, 2.2, 168.5);2.696764E-06
(-1.5, 2.3, 167.5);2.696471E-06
(-1.5, 2.4, 166.5);1.348126E-06
(-1.5, 2.5, 165.5);2.696033E-06
(-1.6, 2.6, 164.5);1.347907E-06
(-1.6, 2.8, 163.5);2.695595E-06
(-1.6, 2.9, 162.5);1.347688E-06
(-1.6, 3.0, 161.5);1.347615E-06
(-1.7, 3.1, 160.5);2.695011E-06
(-1.7, 3.2, 159.6);2.694719E-06
(-1.7, 3.4, 158.6);2.694427E-06
(-1.8, 3.4, 157.6);2.694135E-06
(-1.8, 3.4, 156.6);2.693843E-06
(-1.9, 3.4, 155.6);4.040218E-06
(-1.9, 3.4, 154.6);6.732238E-06
(-1.9, 3.4, 153.6);6.730417E-06
(-2.0, 3.4, 152.6);5.383023E-06
(-2.0, 3.4, 151.6);5.381859E-06
(-2.1, 3.4, 150.6);6.725686E-06
(-2.1, 3.4, 149.6);5.379239E-06
(-2.2, 3.3, 148.6);6.722414E-06
(-2.2, 3.3, 147.6);6.720598E-06
(-2.3, 3.3, 146.6);5.375171E-06
(-2.3, 3.3, 145.6);5.37401E-06
(-2.3, 3.3, 144.6);5.37285E-06
(-2.4, 3.3, 143.6);5.371689E-06
(-2.4, 3.3, 142.6);5.370529E-06
(-2.5, 3.3, 141.6);6.711532E-06
(-2.5, 3.3, 140.6);4.02605E-06
(-2.6, 3.3, 139.6);6.708636E-06
(-2.6, 3.2, 138.6);6.706827E-06
(-2.7, 3.2, 137.6);6.70502E-06
(-2.7, 3.2, 136.6);6.703212E-06
(-2.7, 3.2, 135.6);6.701407E-06
(-2.8, 3.2, 134.6);6.699602E-06
(-2.8, 3.2, 133.6);6.697798E-06
(-2.9, 3.2, 132.6);5.35694E-06
(-2.9, 3.2, 131.6);6.694554E-06
(-3.0, 3.2, 130.6);6.692752E-06
(-3.0, 3.1, 129.6);5.352906E-06
(-3.0, 3.1, 128.6);5.351754E-06
(-3.1, 3.1, 127.6);6.688074E-06
(-3.1, 3.1, 126.6);5.349164E-06
(-3.2, 3.1, 125.6);5.348015E-06
(-3.2, 3.1, 124.6);5.346865E-06
(-3.3, 3.1, 123.6);5.345716E-06
(-3.3, 3.1, 122.6);5.344567E-06
(-3.4, 3.1, 121.6);5.34342E-06
(-3.4, 3.1, 120.6);5.342272E-06
(-3.4, 3.0, 119.6);4.005951E-06
(-3.5, 3.0, 118.6);4.005306E-06
(-3.5, 3.0, 117.6);4.004661E-06
(-3.6, 3.0, 116.6);4.004017E-06
(-3.6, 3.0, 115.6);4.003372E-06
(-3.7, 3.0, 114.6);4.002728E-06
(-3.7, 3.0, 113.6);4.002084E-06
(-3.7, 3.0, 112.6);5.335111E-06
(-3.8, 3.0, 111.6);4.000583E-06
(-3.8, 2.9, 110.6);3.999939E-06
(-3.9, 2.9, 109.6);3.999296E-06
(-3.9, 2.9, 108.6);3.998653E-06
(-4.0, 2.9, 107.6);3.99801E-06
(-4.0, 2.9, 106.6);3.997368E-06
(-4.1, 2.9, 105.6);3.996726E-06
(-4.1, 2.9, 104.6);5.327969E-06
(-4.1, 2.9, 103.6);5.326828E-06
(-4.2, 2.9, 102.6);5.325688E-06
(-4.2, 2.9, 101.6);5.324548E-06
(-4.3, 2.8, 100.6);5.323408E-06
(-4.3, 2.8, 99.6);5.322269E-06
(-4.4, 2.8, 98.6);5.321131E-06
(-4.4, 2.8, 97.6);5.319992E-06
(-4.4, 2.8, 96.6);3.989248E-06
(-4.5, 2.8, 95.6);5.318002E-06
(-4.5, 2.8, 94.6);3.987756E-06
(-4.6, 2.8, 93.6);3.987117E-06
(-4.6, 2.8, 92.6);3.986478E-06
(-4.7, 2.8, 91.6);3.985839E-06
(-4.7, 2.7, 90.6);3.9852E-06
(-4.8, 2.7, 89.6);3.984562E-06
(-4.8, 2.7, 88.6);3.983924E-06
(-4.8, 2.7, 87.6);3.983286E-06
(-4.9, 2.7, 86.6);3.982648E-06
(-4.9, 2.7, 85.6);3.982011E-06
(-5.0, 2.7, 84.6);3.981374E-06
(-5.0, 2.7, 83.6);3.980736E-06
(-5.1, 2.7, 82.6);3.980099E-06
(-5.1, 2.6, 81.6);3.979463E-06
(-5.2, 2.6, 80.6);3.978826E-06
(-5.2, 2.6, 79.6);3.97819E-06
(-5.2, 2.6, 78.6);3.977554E-06
(-5.3, 2.6, 77.6);3.976918E-06
(-5.3, 2.6, 76.6);3.976282E-06
(-5.4, 2.6, 75.6);3.975647E-06
(-5.4, 2.6, 74.6);3.975011E-06
(-5.5, 2.6, 73.6);3.974376E-06
(-5.5, 2.6, 72.6);3.973742E-06
(-5.5, 2.5, 71.6);3.973107E-06
(-5.6, 2.5, 70.6);3.972472E-06
(-5.6, 2.5, 69.6);3.971838E-06
(-5.7, 2.5, 68.6);3.971204E-06
(-5.7, 2.5, 67.6);3.97057E-06
(-5.8, 2.5, 66.6);3.969936E-06
(-5.8, 2.5, 65.6);3.969303E-06
(-5.9, 2.5, 64.7);3.96867E-06
(-5.9, 2.5, 63.7);3.968037E-06
(-5.9, 2.4, 62.7);3.967404E-06
(-6.0, 2.4, 61.7);3.966771E-06
(-6.0, 2.4, 60.7);3.966139E-06
(-6.1, 2.4, 59.7);3.965506E-06
(-6.1, 2.4, 58.7);3.964874E-06
(-6.2, 2.4, 57.7);3.964242E-06
(-6.2, 2.4, 56.7);3.963611E-06
(-6.2, 2.4, 55.7);3.962979E-06
(-6.3, 2.4, 54.7);3.962348E-06
(-6.3, 2.4, 53.7);3.961717E-06
(-6.4, 2.3, 52.7);3.961086E-06
(-6.4, 2.3, 51.7);3.960456E-06
(-6.5, 2.3, 50.7);3.959825E-06
(-6.5, 2.3, 49.7);3.959195E-06
(-6.6, 2.3, 48.7);3.958565E-06
(-6.6, 2.3, 47.7);3.957935E-06
(-6.6, 2.3, 46.7);3.957305E-06
(-6.7, 2.3, 45.7);3.956676E-06
(-6.7, 2.3, 44.7);3.956047E-06
(-6.8, 2.3, 43.7);3.955418E-06
(-6.8, 2.2, 42.7);3.954789E-06
(-6.9, 2.2, 41.7);3.95416E-06
(-6.9, 2.2, 40.7);3.953532E-06
(-6.9, 2.2, 39.7);3.952903E-06
(-7.0, 2.2, 38.7);3.952276E-06
(-7.0, 2.2, 37.7);3.951648E-06
(-7.1, 2.2, 36.7);3.95102E-06
(-7.1, 2.2, 35.7);3.950393E-06
(-7.2, 2.2, 34.7);3.949765E-06
(-7.2, 2.1, 33.7);3.949138E-06
(-7.3, 2.1, 32.7);3.948511E-06
(-7.3, 2.1, 31.7);3.947885E-06
(-7.3, 2.1, 30.7);3.947258E-06
(-7.4, 2.1, 29.7);3.946632E-06
(-7.4, 2.1, 28.7);3.946006E-06
(-7.5, 2.1, 27.7);3.94538E-06
(-7.5, 2.1, 26.7);3.944755E-06
(-7.6, 2.1, 25.7);5.2587E-06
(-7.6, 2.1, 24.7);5.257588E-06
(-7.6, 2.0, 23.7);5.256477E-06
(-7.7, 2.0, 22.7);5.255367E-06
(-7.7, 2.0, 21.7);5.254256E-06
(-7.8, 2.0, 20.7);5.253147E-06
(-7.8, 2.0, 19.7);5.252038E-06
(-7.9, 2.0, 18.7);5.250929E-06
(-7.9, 2.0, 17.7);5.249821E-06
(-8.0, 2.0, 16.7);5.248713E-06
(-8.0, 2.0, 15.7);5.247606E-06
(-8.0, 1.9, 14.7);3.934978E-06
(-8.1, 1.9, 13.7);3.934356E-06
(-8.1, 1.9, 12.7);3.933734E-06
(-8.2, 1.9, 11.7);3.933112E-06
(-8.2, 1.9, 10.7);3.93249E-06
(-8.3, 1.9, 9.7);3.931868E-06
(-8.3, 1.9, 8.7);3.931247E-06
(-8.4, 1.9, 7.7);3.930626E-06
(-8.4, 1.9, 6.7);3.930005E-06
(-8.4, 1.9, 5.7);3.929384E-06
(-8.5, 1.8, 4.7);3.928764E-06
(-8.5, 1.8, 3.7);3.928143E-06
(-8.6, 1.8, 2.7);3.927523E-06
(-8.6, 1.8, 1.7);3.926903E-06
(-8.7, 1.8, 0.7);3.926283E-06
(-8.7, 1.8, -0.3);3.925663E-06
(-8.7, 1.8, -1.3);3.925044E-06
(-8.8, 1.8, -2.3);3.924425E-06
(-8.8, 1.8, -3.3);3.923806E-06
(-8.9, 1.7, -4.3);3.923187E-06
(-8.8, 2.0, -3.3);3.922568E-06
(-8.8, 2.0, -2.3);3.92195E-06
(-8.7, 2.0, -1.3);3.921332E-06
(-8.6, 2.0, -0.3);3.920714E-06
(-8.6, 2.0, 0.7);3.920096E-06
(-8.5, 1.9, 1.7);3.919478E-06
(-8.4, 1.9, 2.7);3.918861E-06
(-8.4, 1.9, 3.7);3.918244E-06
(-8.3, 1.9, 4.7);3.917626E-06
(-8.3, 1.9, 5.7);3.91701E-06
(-8.2, 1.9, 6.7);3.916393E-06
(-8.1, 1.9, 7.7);3.915776E-06
(-8.1, 1.9, 8.7);3.91516E-06
(-8.0, 1.9, 9.7);3.914544E-06
(-7.9, 1.9, 10.7);3.913928E-06
(-7.9, 1.9, 11.7);3.913312E-06
(-7.8, 1.9, 12.7);3.912697E-06
(-7.8, 1.9, 13.7);3.912081E-06
(-7.7, 1.9, 14.7);5.215152E-06
(-7.6, 1.9, 15.7);5.214059E-06
(-7.6, 1.9, 16.7);5.212966E-06
(-7.5, 1.9, 17.7);5.211874E-06
(-7.5, 1.9, 18.7);5.210782E-06
(-7.4, 1.9, 19.7);5.209691E-06
(-7.3, 1.9, 20.7);5.2086E-06
(-7.3, 1.8, 21.7);5.207509E-06
(-7.2, 1.8, 22.7);5.206419E-06
(-7.1, 1.8, 23.7);5.20533E-06
(-7.1, 1.8, 24.7);5.204241E-06
(-7.0, 1.8, 25.7);5.203153E-06
(-7.0, 1.8, 26.7);3.90165E-06
(-6.9, 1.8, 27.7);3.901038E-06
(-6.8, 1.8, 28.7);3.900427E-06
(-6.8, 1.8, 29.7);3.899815E-06
(-6.7, 1.8, 30.7);3.899204E-06
(-6.7, 1.8, 31.7);3.898593E-06
(-6.6, 1.8, 32.6);3.897982E-06
(-6.5, 1.8, 33.6);3.897371E-06
(-6.5, 1.8, 34.6);3.896761E-06
(-6.4, 1.8, 35.6);3.89615E-06
(-6.3, 1.8, 36.6);3.89554E-06
(-6.3, 1.8, 37.6);3.89493E-06
(-6.2, 1.8, 38.6);3.89432E-06
(-6.2, 1.8, 39.6);3.893711E-06
(-6.1, 1.8, 40.6);3.893102E-06
(-6.0, 1.8, 41.6);3.892492E-06
(-6.0, 1.7, 42.6);3.891883E-06
(-5.9, 1.7, 43.6);3.891274E-06
(-5.8, 1.7, 44.6);3.890666E-06
(-5.8, 1.7, 45.6);3.890058E-06
(-5.7, 1.7, 46.6);3.889449E-06
(-5.7, 1.7, 47.6);3.888841E-06
(-5.6, 1.7, 48.6);3.888234E-06
(-5.5, 1.7, 49.6);3.887626E-06
(-5.5, 1.7, 50.6);3.887018E-06
(-5.4, 1.7, 51.6);3.886411E-06
(-5.4, 1.7, 52.6);3.885804E-06
(-5.3, 1.7, 53.6);3.885197E-06
(-5.2, 1.7, 54.6);3.884591E-06
(-5.2, 1.7, 55.6);3.883984E-06
(-5.1, 1.7, 56.6);3.883378E-06
(-5.0, 1.7, 57.6);3.882771E-06
(-5.0, 1.7, 58.6);3.882165E-06
(-4.9, 1.7, 59.6);3.88156E-06
(-4.9, 1.7, 60.6);3.880954E-06
(-4.8, 1.7, 61.6);3.880349E-06
(-4.7, 1.7, 62.6);3.879743E-06
(-4.7, 1.6, 63.6);3.879138E-06
(-4.6, 1.6, 64.6);3.878533E-06
(-4.6, 1.6, 65.6);3.877929E-06
(-4.5, 1.6, 66.6);3.877325E-06
(-4.4, 1.6, 67.6);3.87672E-06
(-4.4, 1.6, 68.6);3.876116E-06
(-4.3, 1.6, 69.6);3.875512E-06
(-4.2, 1.6, 70.6);3.874909E-06
(-4.2, 1.6, 71.6);3.874305E-06
(-4.1, 1.6, 72.6);3.873702E-06
(-4.1, 1.6, 73.6);3.873099E-06
(-4.0, 1.6, 74.6);3.872496E-06
(-3.9, 1.6, 75.6);5.16239E-06
(-3.9, 1.6, 76.6);5.161319E-06
(-3.8, 1.6, 77.6);5.160248E-06
(-3.7, 1.6, 78.6);5.159178E-06
(-3.7, 1.6, 79.6);5.158108E-06
(-3.6, 1.6, 80.6);5.157039E-06
(-3.6, 1.6, 81.6);5.15597E-06
(-3.5, 1.6, 82.6);5.154901E-06
(-3.4, 1.5, 83.6);5.153834E-06
(-3.4, 1.5, 84.5);5.152766E-06
(-3.3, 1.5, 85.5);5.151699E-06
(-3.3, 1.5, 86.5);5.150632E-06
(-3.2, 1.5, 87.5);5.149566E-06
(-3.1, 1.5, 88.5);5.1485E-06
(-3.1, 1.5, 89.5);5.147435E-06
(-3.0, 1.5, 90.5);5.14637E-06
(-2.9, 1.5, 91.5);5.145305E-06
(-2.9, 1.5, 92.5);5.144241E-06
(-2.8, 1.5, 93.5);5.143178E-06
(-2.8, 1.5, 94.5);5.142114E-06
(-2.7, 1.5, 95.5);5.141052E-06
(-2.6, 1.5, 96.5);5.139989E-06
(-2.6, 1.5, 97.5);5.138927E-06
(-2.5, 1.5, 98.5);5.137866E-06
(-2.5, 1.5, 99.5);5.136805E-06
(-2.4, 1.5, 100.5);5.135745E-06
(-2.3, 1.5, 101.5);5.134685E-06
(-2.3, 1.5, 102.5);5.133625E-06
(-2.2, 1.5, 103.5);5.132566E-06
(-2.1, 1.4, 104.5);5.131507E-06
(-2.1, 1.4, 105.5);5.130449E-06
(-2.0, 1.4, 106.5);5.129391E-06
(-2.0, 1.4, 107.5);5.128333E-06
(-1.9, 1.4, 108.5);5.127276E-06
(-1.8, 1.4, 109.5);3.844764E-06
(-1.8, 1.4, 110.5);3.844169E-06
(-1.7, 1.4, 111.5);3.843576E-06
(-1.6, 1.4, 112.5);3.842982E-06
(-1.6, 1.4, 113.5);3.842388E-06
(-1.5, 1.4, 114.5);3.841795E-06
(-1.5, 1.4, 115.5);3.841202E-06
(-1.4, 1.4, 116.5);3.840608E-06
(-1.3, 1.4, 117.5);3.840015E-06
(-1.3, 1.4, 118.5);3.839423E-06
(-1.2, 1.4, 119.5);3.83883E-06
(-1.2, 1.4, 120.5);3.838238E-06
(-1.1, 1.4, 121.5);3.837646E-06
(-1.0, 1.4, 122.5);3.837054E-06
(-1.0, 1.4, 123.5);3.836462E-06
(-0.9, 1.4, 124.5);5.114363E-06
(-0.8, 1.3, 125.5);5.113312E-06
(-0.8, 1.3, 126.5);5.112261E-06
(-0.7, 1.3, 127.5);5.11121E-06
(-0.7, 1.3, 128.5);5.11016E-06
(-0.6, 1.3, 129.5);5.109111E-06
(-0.5, 1.3, 130.5);5.108061E-06
(-0.5, 1.3, 131.5);5.107013E-06
(-0.4, 1.3, 132.5);5.105965E-06
(-0.4, 1.3, 133.5);5.104917E-06
(-0.3, 1.3, 134.5);5.103869E-06
(-0.2, 1.3, 135.5);5.102822E-06
(-0.2, 1.3, 136.4);5.101776E-06
(-0.1, 1.3, 137.4);5.10073E-06
(0.0, 1.3, 138.4);5.099684E-06
(0.0, 1.3, 139.4);5.098639E-06
(0.1, 1.3, 140.4);5.097594E-06
(0.1, 1.3, 141.4);5.096549E-06
(0.2, 1.3, 142.4);5.095506E-06
(0.3, 1.3, 143.4);5.094462E-06
(0.3, 1.3, 144.4);5.093419E-06
(0.4, 1.2, 145.4);5.092376E-06
(0.5, 1.2, 146.4);6.364005E-06
(0.5, 1.2, 147.4);6.362377E-06
(0.6, 1.2, 148.4);6.360749E-06
(0.6, 1.2, 149.4);6.359124E-06
(0.7, 1.2, 150.4);6.357499E-06
(0.8, 1.2, 151.4);6.355874E-06
(0.8, 1.2, 152.4);6.354251E-06
(0.9, 1.2, 153.4);6.352628E-06
(0.9, 1.2, 154.4);6.351006E-06
(1.0, 1.2, 155.4);6.349385E-06
(1.1, 1.2, 156.4);5.078341E-06
(1.1, 1.2, 157.4);3.808076E-06
(1.2, 1.2, 158.4);3.807493E-06
(1.3, 1.2, 159.4);2.538005E-06
(1.3, 1.2, 160.4);2.537746E-06
(1.4, 1.2, 161.4);2.537487E-06
(1.4, 1.2, 162.4);2.537228E-06
(1.5, 1.2, 163.4);2.53697E-06
(1.6, 1.2, 164.4);2.536711E-06
(1.6, 1.2, 165.4);2.536452E-06
(1.7, 1.1, 166.4);2.536194E-06
(1.8, 1.1, 167.4);2.535935E-06
(1.8, 1.1, 168.4);2.535677E-06
(1.9, 1.1, 169.4);2.535418E-06
(1.9, 1.1, 170.4);2.53516E-06
(2.0, 1.1, 171.4);2.534901E-06
(2.1, 1.1, 172.4);2.534643E-06
(2.1, 1.1, 173.4);2.534385E-06
(2.2, 1.1, 174.4);2.534127E-06
(2.2, 1.1, 175.4);2.533869E-06
(2.3, 1.1, 176.4);2.533611E-06
(2.4, 1.1, 177.4);2.533352E-06
(2.4, 1.1, 178.4);2.533094E-06
(2.5, 1.1, 179.4);3.799158E-06
(2.6, 1.1, 180.4);3.798578E-06
(2.6, 1.1, 181.4);3.797998E-06
(2.7, 1.1, 182.4);3.797418E-06
(2.7, 1.1, 183.4);2.53129E-06
(2.8, 1.1, 184.4);2.531033E-06
(2.9, 1.1, 185.4);2.530775E-06
(2.9, 1.1, 186.4);2.530518E-06
(3.0, 1.0, 187.4);2.53026E-06
(3.0, 1.0, 188.3);2.530003E-06
(2.7, 0.3, 179.6);2.529746E-06
(2.3, 0.4, 178.7);2.529488E-06
(1.9, 0.5, 177.7);2.529231E-06
(1.6, 0.6, 176.8);2.528974E-06
(1.2, 0.7, 175.9);2.528717E-06
(0.8, 0.8, 175.0);2.52846E-06
(0.4, 0.9, 174.0);2.528203E-06
(0.1, 1.0, 173.1);2.527946E-06
(-0.3, 1.1, 172.2);2.527689E-06
(-0.7, 1.2, 171.3);2.527432E-06
(-1.1, 1.2, 170.3);2.527176E-06
(-1.4, 1.3, 169.4);2.526919E-06
(-1.8, 1.4, 168.5);2.526662E-06
(-2.2, 1.5, 167.6);2.526406E-06
(-2.6, 1.6, 166.7);2.526149E-06
(-2.9, 1.7, 165.7);2.525893E-06
(-3.3, 1.8, 164.8);2.525636E-06
(-3.7, 1.9, 163.9);2.52538E-06
(-4.1, 2.0, 163.0);2.525123E-06
(-4.4, 2.1, 162.0);2.524867E-06
(-4.8, 2.1, 161.1);2.524611E-06
(-5.2, 2.2, 160.2);2.524355E-06
(-5.5, 2.3, 159.3);2.524098E-06
(-5.9, 2.4, 158.3);3.785668E-06
(-6.3, 2.5, 157.4);5.046661E-06
(-6.7, 2.6, 156.5);5.045637E-06
(-7.0, 2.7, 155.6);6.305607E-06
(-7.4, 2.8, 154.7);6.30401E-06
(-7.8, 2.9, 153.7);6.302412E-06
(-8.2, 3.0, 152.8);6.300816E-06
(-8.5, 3.0, 151.9);6.29922E-06
(-8.9, 3.1, 151.0);5.038228E-06
(-9.3, 3.2, 150.0);5.037208E-06
(-9.7, 3.3, 149.1);6.295075E-06
(-10.0, 3.4, 148.2);7.551989E-06
(-10.4, 3.5, 147.3);7.549696E-06
(-10.8, 3.6, 146.3);7.547406E-06
(-11.2, 3.7, 145.4);7.545117E-06
(-11.5, 3.8, 144.5);7.542829E-06
(-11.9, 3.9, 143.6);7.540543E-06
(-12.3, 4.0, 142.7);7.538258E-06
(-12.7, 4.0, 141.7);5.024236E-06
(-13.0, 4.1, 140.8);5.023222E-06
(-13.4, 4.2, 139.9);3.766751E-06
(-13.8, 4.3, 139.0);3.76618E-06
(-14.1, 4.4, 138.0);2.51047E-06
(-14.5, 4.5, 137.1);3.76523E-06
(-14.9, 4.6, 136.2);3.764661E-06
(-15.3, 4.7, 135.3);3.764091E-06
(-15.6, 4.8, 134.3);3.763521E-06
(-16.0, 4.9, 133.4);3.762952E-06
(-16.4, 4.9, 132.5);3.762383E-06
(-16.8, 5.0, 131.6);3.761814E-06
(-17.1, 5.1, 130.7);3.761245E-06
(-17.5, 5.2, 129.7);3.760676E-06
(-17.9, 5.3, 128.8);3.760108E-06
(-18.3, 5.4, 127.9);3.75954E-06
(-18.6, 5.5, 127.0);3.758972E-06
(-19.0, 5.6, 126.0);3.758404E-06
(-19.4, 5.7, 125.1);3.757836E-06
(-19.8, 5.8, 124.2);2.504909E-06
(-20.1, 5.8, 123.3);2.504657E-06
(-20.5, 5.9, 122.3);2.504404E-06
(-20.9, 6.0, 121.4);2.504152E-06
(-21.2, 6.1, 120.5);2.5039E-06
(-21.6, 6.2, 119.6);2.503648E-06
(-22.0, 6.3, 118.7);2.503396E-06
(-22.4, 6.4, 117.7);2.503144E-06
(-22.7, 6.5, 116.8);2.502892E-06
(-23.1, 6.6, 115.9);2.50264E-06
(-23.5, 6.7, 115.0);2.502389E-06
(-23.9, 6.7, 114.0);2.502137E-06
(-24.2, 6.8, 113.1);2.501885E-06
(-24.6, 6.9, 112.2);2.501634E-06
(-25.0, 7.0, 111.3);3.751979E-06
(-25.4, 7.1, 110.3);3.751413E-06
(-25.7, 7.2, 109.4);3.750848E-06
(-26.1, 7.3, 108.5);3.750282E-06
(-26.5, 7.4, 107.6);3.749717E-06
(-26.9, 7.5, 106.7);3.749152E-06
(-27.2, 7.6, 105.7);3.748587E-06
(-27.6, 7.7, 104.8);3.748022E-06
(-28.0, 7.7, 103.9);3.747457E-06
(-28.4, 7.8, 103.0);3.746893E-06
(-28.7, 7.9, 102.0);3.746329E-06
(-29.1, 8.0, 101.1);3.745764E-06
(-29.5, 8.1, 100.2);3.7452E-06
(-29.8, 8.2, 99.3);3.744637E-06
(-30.2, 8.3, 98.3);3.744073E-06
(-30.6, 8.4, 97.4);3.74351E-06
(-31.0, 8.5, 96.5);3.742946E-06
(-31.3, 8.6, 95.6);3.742383E-06
(-31.7, 8.6, 94.7);3.74182E-06
(-32.1, 8.7, 93.7);3.741258E-06
(-32.5, 8.8, 92.8);3.740695E-06
(-32.8, 8.9, 91.9);3.740132E-06
(-33.2, 9.0, 91.0);3.73957E-06
(-33.6, 9.1, 90.0);3.739008E-06
(-34.0, 9.2, 89.1);3.738446E-06
(-34.3, 9.3, 88.2);3.737885E-06
(-34.7, 9.4, 87.3);3.737323E-06
(-35.1, 9.5, 86.3);3.736762E-06
(-35.5, 9.5, 85.4);3.7362E-06
(-35.8, 9.6, 84.5);3.735639E-06
(-36.2, 9.7, 83.6);3.735078E-06
(-36.6, 9.8, 82.6);3.734518E-06
(-36.9, 9.9, 81.7);3.733957E-06
(-37.3, 10.0, 80.8);3.733396E-06
(-37.7, 10.1, 79.9);3.732836E-06
(-38.1, 10.2, 79.0);3.732276E-06
(-38.4, 10.3, 78.0);3.731717E-06
(-38.8, 10.4, 77.1);3.731157E-06
(-39.2, 10.4, 76.2);3.730597E-06
(-39.6, 10.5, 75.3);3.730038E-06
(-39.9, 10.6, 74.3);3.729479E-06
(-40.3, 10.7, 73.4);3.72892E-06
(-40.7, 10.8, 72.5);3.728361E-06
(-41.1, 10.9, 71.6);3.727802E-06
(-41.4, 11.0, 70.6);3.727243E-06
(-41.8, 11.1, 69.7);3.726685E-06
(-42.2, 11.2, 68.8);3.726127E-06
(-42.6, 11.3, 67.9);3.725569E-06
(-42.9, 11.3, 67.0);3.725011E-06
(-43.3, 11.4, 66.0);3.724453E-06
(-43.7, 11.5, 65.1);3.723895E-06
(-44.0, 11.6, 64.2);3.723338E-06
(-44.4, 11.7, 63.3);3.722781E-06
(-44.8, 11.8, 62.3);4.962842E-06
(-45.2, 11.9, 61.4);4.961852E-06
(-45.5, 12.0, 60.5);4.960862E-06
(-45.9, 12.1, 59.6);4.959873E-06
(-46.3, 12.2, 58.6);4.958884E-06
(-46.1, 12.3, 59.6);2.479071E-06
(-45.9, 12.2, 60.6);3.718144E-06
(-45.7, 12.1, 61.6);3.717588E-06
(-45.6, 12.0, 62.6);3.717033E-06
(-45.4, 11.9, 63.5);3.716477E-06
(-45.2, 11.8, 64.5);3.715922E-06
(-45.0, 11.6, 65.5);3.715367E-06
(-44.8, 11.5, 66.5);3.714812E-06
(-44.6, 11.4, 67.4);3.714258E-06
(-44.5, 11.3, 68.4);4.951481E-06
(-44.3, 11.2, 69.4);4.950496E-06
(-44.1, 11.1, 70.4);4.949511E-06
(-43.9, 11.0, 71.3);4.948526E-06
(-43.7, 10.9, 72.3);4.947542E-06
(-43.5, 10.7, 73.3);4.946558E-06
(-43.4, 10.6, 74.3);4.945574E-06
(-43.2, 10.5, 75.3);4.944592E-06
(-43.0, 10.4, 76.2);4.943609E-06
(-42.8, 10.3, 77.2);4.942627E-06
(-42.6, 10.2, 78.2);4.941644E-06
(-42.4, 10.1, 79.2);4.940663E-06
(-42.3, 10.0, 80.1);3.704853E-06
(-42.1, 9.9, 81.1);3.704302E-06
(-41.9, 9.7, 82.1);3.70375E-06
(-41.7, 9.6, 83.1);3.703199E-06
(-41.5, 9.5, 84.0);3.702648E-06
(-41.3, 9.4, 85.0);3.702097E-06
(-41.2, 9.3, 86.0);3.701546E-06
(-41.0, 9.2, 87.0);3.700995E-06
(-40.8, 9.1, 87.9);2.467024E-06
(-40.6, 9.0, 88.9);2.46678E-06
(-40.4, 8.8, 89.9);2.466535E-06
(-40.2, 8.7, 90.9);2.46629E-06
(-40.0, 8.6, 91.9);2.466046E-06
(-39.9, 8.5, 92.8);2.465801E-06
(-39.7, 8.4, 93.8);2.465557E-06
(-39.5, 8.3, 94.8);2.465313E-06
(-39.3, 8.2, 95.8);2.465068E-06
(-39.1, 8.1, 96.7);2.464824E-06
(-38.9, 8.0, 97.7);2.46458E-06
(-38.8, 7.8, 98.7);2.464336E-06
(-38.6, 7.7, 99.7);2.464092E-06
(-38.4, 7.6, 100.6);2.463848E-06
(-38.2, 7.5, 101.6);2.463604E-06
(-38.0, 7.4, 102.6);2.46336E-06
(-37.8, 7.3, 103.6);2.463116E-06
